RespondentID,Seen_any_SW,SW_fan,Episode_1_seen,Episode_2_seen,Episode_3_seen,Episode_4_seen,Episode_5_seen,Episode_6_seen,Episode_1_rank,Episode_2_rank,Episode_3_rank,Episode_4_rank,Episode_5_rank,Episode_6_rank,han_solo,luke_skywalker,princess_leia_organa,anakin_skywalker,obi_wan_kenobi,emperor_palpatine,darth_vader,lando_calrissian,boba_fett,c-3p0,r2_d2,jar_jar_binks,padme_amidala,yoda,1st_shot,familiar_exp_universe,fan_exp_universe,fan_star_trek,gender,income,location,NaN,18-29,30-44,45-60,> 60,Response,edu_NaN,edu_less_HS,edu_HS,edu_Some_collage/AD,edu_BD,edu_GD
3289673695.0,1,0,1,1,1,1,1,1,1,2,3,4,5,6,5,4,4,4,4,1,4,1,1,1,4,1,1,4,I don't understand this question,0,,1,Male,6,East North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289664241.0,1,1,1,1,1,1,1,1,6,4,5,1,2,3,5,5,5,5,5,5,5,1,1,5,5,1,5,5,Greedo,1,1,0,Male,0,South Atlantic,0,1,0,0,0,0,0,0,1,0,0,0
3289653763.0,1,1,1,1,0,0,1,1,3,6,4,5,1,2,5,5,5,4,5,1,3,1,1,5,5,6,6,5,I don't understand this question,0,,1,Male,2,West South Central,0,0,0,0,1,0,0,0,0,0,0,1
3289652167.0,1,1,1,1,1,1,1,1,2,1,3,6,4,5,4,5,4,4,4,4,5,4,5,4,4,2,5,5,Greedo,1,0,1,Female,3,Pacific,0,0,0,1,0,0,0,0,0,0,0,1
3289645505.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,5,5,,5,1,2,3,3,4,4,3,2,1,I don't understand this question,0,,0,Male,4,East North Central,0,0,0,0,1,0,0,0,1,0,0,0
3289644365.0,1,1,0,1,1,0,1,1,4,5,3,6,2,1,5,5,5,5,5,1,5,3,3,5,5,1,1,5,I don't understand this question,0,,1,Male,3,Middle Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3289641241.0,1,0,1,1,1,1,1,1,3,4,5,6,1,2,4,4,4,3,4,2,3,6,6,4,4,2,4,5,I don't understand this question,0,,0,Female,4,Mountain,0,0,1,0,0,0,0,0,0,0,1,0
3289638367.0,1,1,1,1,1,1,1,1,4,5,6,1,3,2,5,5,5,4,5,2,3,1,3,,1,2,3,4,Greedo,1,0,0,Male,4,East North Central,0,0,0,0,1,0,0,0,0,0,1,0
3289633176.0,1,1,1,1,1,1,1,1,1,4,6,5,2,3,5,5,5,5,5,1,5,1,1,5,5,1,1,5,I don't understand this question,0,,1,Male,4,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3289628791.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,1,4,6,1,6,3,6,6,1,1,6,6,1,I don't understand this question,0,,0,Male,0,East North Central,0,0,0,0,1,0,0,0,0,0,1,0
3289625905.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289625071.0,1,1,1,1,1,1,1,1,4,5,3,6,1,2,5,5,5,4,5,1,5,1,1,5,5,1,3,5,Greedo,1,0,1,Female,5,New England,0,0,0,1,0,0,0,0,0,1,0,0
3289621004.0,1,1,1,1,1,1,1,0,4,5,6,1,2,3,5,5,5,5,5,4,5,5,1,5,5,5,5,5,Greedo,0,,1,Female,5,Middle Atlantic,0,0,0,1,0,0,0,0,1,0,0,0
3289619487.0,1,0,1,0,0,1,0,0,1,2,3,4,5,6,4,4,4,4,4,4,1,1,4,4,4,4,1,4,Greedo,0,,0,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289618768.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289618355.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289616064.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289610618.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289610391.0,1,0,0,0,0,0,1,1,1,2,3,4,5,6,4,4,4,4,4,1,3,3,1,4,4,4,1,4,Greedo,0,,0,Female,5,East North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289600885.0,1,0,1,1,1,0,1,1,4,2,5,6,3,1,5,5,5,4,1,1,3,1,3,5,5,5,6,5,I don't understand this question,0,,0,Female,3,West North Central,0,0,1,0,0,0,0,0,0,0,1,0
3289598419.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,4,4,4,4,5,1,2,6,2,4,4,2,6,4,Han,0,,0,Female,4,West North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289597035.0,1,1,1,1,1,1,1,1,4,6,5,1,3,2,5,4,4,4,5,5,5,3,5,4,5,3,3,5,Han,0,,1,Male,4,New England,0,0,1,0,0,0,0,0,0,0,0,1
3289588064.0,1,0,0,0,0,0,1,0,1,2,3,4,6,5,1,4,4,1,3,1,4,3,1,1,1,4,1,5,I don't understand this question,0,,0,Male,0,West South Central,0,0,0,1,0,0,0,0,0,0,0,1
3289582868.0,1,1,1,1,1,1,1,1,6,2,5,3,1,4,5,4,5,3,5,4,4,1,4,1,1,2,3,4,Han,0,,1,Male,4,Mountain,0,0,1,0,0,0,0,0,0,1,0,0
3289582774.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,5,4,5,4,5,4,5,4,2,5,5,6,6,5,I don't understand this question,0,,0,Female,4,Middle Atlantic,0,0,0,0,1,0,0,0,0,1,0,0
3289582090.0,1,1,1,1,1,1,1,1,4,5,6,1,3,2,5,5,5,1,2,2,2,5,2,5,5,4,4,5,Greedo,0,,1,Female,5,New England,0,0,0,1,0,0,0,0,1,0,0,0
3289573606.0,1,1,1,1,1,1,1,1,6,5,4,2,1,3,5,5,5,4,5,3,3,4,1,5,4,4,5,5,Han,0,,1,Female,5,West North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289572808.0,1,0,1,1,1,1,1,1,1,2,4,5,6,3,5,5,5,5,5,6,5,6,1,5,5,1,4,5,I don't understand this question,0,,0,Male,3,South Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3289567355.0,1,1,0,0,1,1,1,1,5,6,3,4,1,2,5,5,5,5,5,,5,5,,5,5,5,5,5,I don't understand this question,0,,1,Female,0,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3289564387.0,1,1,1,1,1,1,1,1,6,5,4,2,1,3,5,5,5,4,5,2,1,5,4,5,5,2,4,5,Han,0,,1,Female,5,East North Central,0,0,1,0,0,0,0,0,0,1,0,0
3289561190.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289560376.0,1,1,1,1,1,1,1,1,4,5,6,1,3,2,5,5,5,4,5,6,1,1,1,5,5,5,5,5,Han,0,,1,Female,0,Pacific,0,0,0,1,0,0,0,0,0,0,1,0
3289553574.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289553473.0,1,1,0,0,1,1,1,1,6,5,4,1,2,3,5,4,4,1,5,1,4,4,1,4,5,2,1,5,Han,1,0,0,Male,3,East North Central,0,0,1,0,0,0,0,0,0,0,1,0
3289552996.0,1,1,1,1,1,1,1,1,6,4,5,1,3,2,5,5,5,4,5,1,5,4,4,5,5,3,2,5,Greedo,0,,1,Female,3,Middle Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3289552625.0,1,0,1,1,1,0,0,0,1,2,3,4,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Greedo,0,,0,Female,5,New England,0,0,1,0,0,0,0,0,0,1,0,0
3289543778.0,1,1,1,0,0,1,1,1,4,5,2,1,6,3,5,5,5,4,5,1,4,1,1,5,5,1,1,1,Han,0,,0,Female,3,East South Central,0,0,0,1,0,0,0,0,0,0,1,0
3289540349.0,1,1,1,1,1,1,1,1,6,4,5,1,2,3,4,5,5,3,4,4,5,1,4,5,5,3,1,5,Han,1,0,1,Male,2,West South Central,0,1,0,0,0,0,0,0,0,0,1,0
3289539921.0,1,1,1,1,1,1,1,1,6,5,3,2,1,4,5,4,1,1,4,6,4,1,1,1,5,6,6,4,Han,1,1,1,Female,2,Pacific,0,0,1,0,0,0,0,0,0,0,0,1
3289537363.0,1,1,0,0,0,1,1,1,4,5,6,1,2,3,4,4,4,4,4,1,4,1,1,5,5,4,1,5,Greedo,0,,1,Female,3,Pacific,0,0,1,0,0,0,0,0,0,0,1,0
3289537293.0,1,1,1,1,1,1,1,1,4,5,6,1,3,2,5,5,5,4,5,1,5,1,1,5,5,3,1,4,Greedo,0,,1,Male,5,East North Central,0,0,0,0,1,0,0,0,0,0,1,0
3289536171.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,5,5,5,5,5,6,2,6,6,5,5,5,6,5,I don't understand this question,0,,0,Female,6,Pacific,0,0,1,0,0,0,0,0,0,0,1,0
3289533753.0,1,1,1,1,1,1,1,1,1,2,3,4,5,6,5,5,5,3,5,2,3,6,6,5,5,5,5,5,I don't understand this question,1,1,1,Female,5,East South Central,0,0,0,1,0,0,0,0,0,0,0,1
3289531711.0,1,1,1,1,1,1,1,1,4,5,3,6,1,2,5,5,5,5,5,4,4,4,5,5,5,5,4,5,I don't understand this question,1,1,1,Female,2,Pacific,0,0,0,1,0,0,0,0,0,0,0,1
3289530042.0,1,1,1,1,1,1,1,1,6,5,4,3,1,2,5,5,4,3,5,2,5,4,5,4,5,2,2,5,Han,1,0,1,Male,4,Middle Atlantic,0,0,1,0,0,0,0,0,0,0,1,0
3289529064.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,5,5,5,1,4,3,2,1,1,5,5,1,1,4,I don't understand this question,0,,1,Male,5,South Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3289526845.0,1,0,1,0,0,0,1,1,5,2,4,6,1,3,5,5,5,6,4,6,5,6,6,5,5,4,6,5,I don't understand this question,0,,0,Male,3,South Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3289526048.0,1,0,1,0,0,1,1,1,4,5,6,2,3,1,5,5,5,3,5,2,2,3,1,5,5,2,3,5,I don't understand this question,0,,0,Female,4,Mountain,0,0,1,0,0,0,0,0,0,0,0,1
3289522048.0,1,0,0,0,0,1,1,1,4,5,6,3,1,2,4,1,5,6,4,1,4,4,1,1,1,6,6,4,Han,1,0,0,Male,4,Pacific,0,0,0,1,0,0,0,0,0,0,1,0
3289510637.0,1,0,0,0,0,1,1,1,4,5,6,1,2,3,1,1,1,6,1,6,1,6,6,1,1,6,6,1,Han,0,,0,Female,3,Pacific,0,1,0,0,0,0,0,0,0,0,0,1
3289510083.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289508774.0,1,0,1,0,0,1,1,1,4,5,6,1,3,2,4,4,4,1,5,2,2,3,2,5,5,2,4,5,I don't understand this question,0,,0,Female,2,South Atlantic,0,0,0,0,1,0,0,0,0,0,1,0
3289505557.0,1,0,1,0,0,0,1,0,1,3,4,5,2,6,5,5,5,5,5,6,1,6,6,5,5,1,4,4,I don't understand this question,0,,0,Female,4,West North Central,0,1,0,0,0,0,0,0,0,0,0,1
3289498676.0,1,1,1,1,1,0,1,1,2,3,4,6,5,1,5,5,5,1,5,1,2,1,1,4,4,6,4,5,I don't understand this question,0,,1,Male,6,East North Central,0,0,0,1,0,0,0,0,0,0,0,1
3289498263.0,1,1,1,1,1,1,1,1,3,6,4,5,1,2,5,5,5,4,5,5,4,1,4,5,5,6,4,5,Han,0,,0,Female,5,South Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3289498064.0,1,1,1,1,1,1,1,1,5,6,4,2,3,1,5,4,5,4,5,1,4,1,1,5,5,2,1,5,Greedo,0,,1,Female,0,New England,0,0,0,1,0,0,0,0,0,0,1,0
3289492759.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289492075.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,5,5,5,5,5,1,5,4,1,5,5,4,1,5,I don't understand this question,0,,0,Female,4,West South Central,0,0,0,1,0,0,0,0,0,1,0,0
3289489736.0,1,1,1,1,1,1,1,1,3,4,5,2,1,6,5,5,5,5,5,5,4,5,5,5,5,5,5,5,Greedo,0,,1,Female,4,West North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289484757.0,1,1,1,1,1,1,1,1,3,4,5,6,1,2,5,4,5,4,5,1,4,1,1,5,5,1,5,5,Han,0,,1,Female,4,Middle Atlantic,0,0,1,0,0,0,0,0,0,0,1,0
3289481310.0,1,0,1,1,0,0,0,0,1,2,3,4,5,6,4,4,4,6,5,6,2,6,6,5,5,6,6,5,I don't understand this question,0,,0,Male,0,South Atlantic,0,0,0,0,1,0,0,0,0,0,1,0
3289472648.0,1,1,1,1,1,1,1,1,1,5,2,3,4,6,4,4,5,5,5,4,5,6,3,1,5,3,5,5,Greedo,1,1,1,Female,2,Middle Atlantic,0,1,0,0,0,0,0,0,0,0,1,0
3289467778.0,1,1,1,1,1,1,1,1,4,5,6,3,1,2,5,5,5,5,5,5,5,5,4,5,5,5,1,5,Greedo,0,,1,Male,5,West North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289467324.0,1,1,0,0,1,0,1,1,4,5,3,6,1,2,5,5,5,5,5,4,2,6,6,5,5,6,6,5,Greedo,0,,1,Female,3,Mountain,0,0,0,1,0,0,0,0,0,0,1,0
3289463066.0,1,1,1,1,1,1,1,1,1,3,2,4,5,6,4,4,5,5,4,5,5,1,5,5,4,3,5,5,Han,1,0,1,Male,4,East North Central,0,0,0,1,0,0,0,0,0,1,0,0
3289459695.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289458608.0,1,1,1,1,1,1,1,1,5,6,4,1,3,2,5,5,5,4,5,4,4,1,4,5,5,2,3,5,Greedo,1,0,1,Female,5,South Atlantic,0,1,0,0,0,0,0,0,0,0,1,0
3289453110.0,1,1,1,1,1,1,1,1,1,3,2,4,5,6,4,4,4,5,4,5,5,1,5,5,4,1,5,5,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289450247.0,1,0,0,0,0,0,1,0,,3,2,5,1,4,5,4,4,3,4,2,5,6,,5,5,,,5,I don't understand this question,0,,0,Female,5,New England,0,0,0,0,1,0,0,0,0,0,0,1
3289450050.0,1,0,0,1,1,0,1,1,6,2,1,3,4,5,4,5,5,1,,3,4,3,1,4,4,1,3,1,I don't understand this question,0,,0,Female,2,East North Central,0,0,0,0,1,0,0,0,0,1,0,0
3289449176.0,1,0,1,0,0,1,1,0,3,5,6,1,2,4,5,5,5,2,5,6,2,6,6,5,5,6,6,5,I don't understand this question,0,,1,Female,0,East North Central,0,0,1,0,0,0,0,0,0,0,1,0
3289448435.0,1,1,1,1,1,1,1,1,4,5,6,2,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Han,1,1,1,Male,5,South Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3289445841.0,1,1,1,1,1,1,1,1,2,1,3,4,5,6,5,4,4,4,5,2,2,4,4,4,4,4,4,5,Han,0,,1,Female,6,West South Central,0,0,0,1,0,0,0,0,0,0,1,0
3289436437.0,1,1,1,1,1,1,1,1,4,6,5,2,1,3,5,5,4,3,5,5,5,5,5,5,5,2,2,5,Han,1,1,1,Male,0,East North Central,0,0,1,0,0,0,0,0,0,0,1,0
3289434297.0,1,1,1,1,1,1,1,1,6,5,4,3,1,2,5,5,5,3,5,5,5,5,5,5,5,2,1,5,Han,1,1,1,Male,2,Middle Atlantic,0,0,0,1,0,0,0,0,1,0,0,0
3289425578.0,1,1,1,1,1,1,1,1,6,5,2,3,1,4,5,5,5,5,5,3,5,4,2,4,5,6,4,5,Greedo,0,,0,Female,0,South Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3289423303.0,1,1,1,1,1,1,1,1,5,6,4,1,2,3,5,5,5,5,5,4,5,5,3,5,5,3,4,5,I don't understand this question,0,,1,Female,6,South Atlantic,0,0,0,1,0,0,0,0,0,0,0,1
3289418012.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289416615.0,1,1,1,0,0,1,1,1,4,6,5,1,2,3,5,5,5,2,5,2,2,1,1,5,5,2,5,5,Greedo,0,,1,Male,2,West North Central,0,0,0,1,0,0,0,0,0,1,0,0
3289414959.0,1,1,1,1,1,1,1,1,6,5,4,1,2,3,5,5,5,2,5,5,5,5,5,5,5,2,4,5,Han,1,1,1,Male,5,West South Central,0,0,0,1,0,0,0,0,0,1,0,0
3289414036.0,1,0,1,0,0,0,1,0,2,3,4,5,6,1,5,5,4,5,5,6,4,6,6,6,5,6,6,5,I don't understand this question,0,,0,Female,2,South Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3289410507.0,1,1,1,1,1,1,1,1,5,6,4,1,2,3,5,5,5,5,5,4,5,5,3,5,5,3,3,5,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289410455.0,1,1,1,1,1,1,1,1,5,6,4,2,1,3,5,5,5,4,5,2,3,4,3,4,5,2,1,5,I don't understand this question,1,0,1,Male,6,South Atlantic,0,1,0,0,0,0,0,0,0,0,0,1
3289398157.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,4,4,4,6,6,6,4,6,6,4,4,6,6,4,I don't understand this question,0,,0,Male,4,South Atlantic,0,0,0,1,0,0,0,0,0,1,0,0
3289394268.0,1,1,0,1,0,0,0,0,4,5,3,6,2,1,5,4,2,4,4,1,4,3,6,1,4,4,1,1,I don't understand this question,1,1,0,Female,4,West North Central,0,1,0,0,0,0,0,0,0,0,1,0
3289393495.0,1,0,0,0,0,0,1,1,3,4,5,6,1,2,5,1,4,6,5,6,5,6,6,1,1,6,6,1,I don't understand this question,0,,0,Male,4,South Atlantic,0,0,0,0,1,0,0,0,0,0,1,0
3289392497.0,1,1,1,1,1,1,1,1,6,4,5,2,3,1,5,4,5,3,5,2,5,5,3,5,5,1,3,5,Han,0,,1,Female,2,East North Central,0,0,1,0,0,0,0,0,1,0,0,0
3289383220.0,1,0,1,0,0,0,1,0,1,4,5,2,6,3,5,5,5,6,5,6,5,6,6,5,5,6,6,5,I don't understand this question,0,,0,Female,5,West South Central,0,0,0,0,1,0,0,0,0,1,0,0
3289381739.0,1,1,1,1,1,1,1,1,6,1,2,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Han,0,,0,Female,0,Pacific,0,0,0,1,0,0,0,0,0,1,0,0
3289370623.0,1,1,1,1,1,1,1,1,5,3,6,4,1,2,5,5,5,5,5,4,5,5,3,5,5,3,3,4,Han,0,,0,Female,4,West North Central,0,0,0,1,0,0,0,0,0,0,1,0
3289369318.0,1,1,0,0,0,1,1,1,6,4,5,3,1,2,5,5,4,1,5,2,4,4,5,5,5,2,2,5,Greedo,1,0,1,Female,5,West North Central,0,0,1,0,0,0,0,0,0,0,0,1
3289363684.0,1,1,1,1,1,1,1,1,6,1,3,5,4,2,5,4,5,3,4,2,4,6,1,4,5,2,4,5,I don't understand this question,0,,1,Male,5,West South Central,0,1,0,0,0,0,0,0,0,0,1,0
3289358306.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,5,5,5,4,5,4,5,1,1,5,5,1,1,5,I don't understand this question,0,,0,Female,5,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3289354975.0,1,1,1,1,1,1,1,1,5,6,4,3,1,2,5,5,5,1,5,2,1,4,4,4,4,3,3,5,Han,0,,0,Female,2,New England,0,1,0,0,0,0,0,0,0,0,1,0
3289351950.0,1,1,1,1,1,1,1,1,1,3,5,6,2,4,5,5,5,5,5,5,5,4,4,5,5,4,5,5,Han,0,,1,Female,5,Middle Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3289351379.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Han,0,,1,Female,5,Mountain,0,0,1,0,0,0,0,0,0,1,0,0
3289322178.0,1,0,0,0,0,0,1,0,2,3,4,5,1,6,4,4,4,4,4,1,4,1,1,4,4,4,1,4,Greedo,0,,0,Female,4,Pacific,0,0,1,0,0,0,0,0,0,0,1,0
3289321600.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,I don't understand this question,0,,0,Male,6,New England,0,0,0,0,1,0,0,0,0,0,0,1
3289317542.0,1,1,1,1,1,1,1,1,4,6,5,1,2,3,5,5,5,3,5,2,5,4,4,5,5,2,4,4,Han,1,1,1,Male,0,Middle Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3289311086.0,1,1,1,1,1,1,1,1,3,5,2,1,4,6,5,5,5,4,5,1,2,1,1,5,5,2,4,5,I don't understand this question,0,,0,Female,5,South Atlantic,0,0,0,0,1,1,0,0,0,0,0,0
3289281855.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289274314.0,1,1,1,1,1,1,1,1,6,5,4,1,3,2,4,5,4,5,5,4,1,4,2,4,4,1,1,5,Greedo,0,,1,Male,5,West South Central,0,0,0,0,1,0,0,0,0,1,0,0
3289262699.0,1,0,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,1,5,6,2,6,1,5,5,6,5,5,Greedo,0,,0,Female,5,East North Central,0,0,1,0,0,0,0,0,0,0,1,0
3289262511.0,1,0,1,1,1,1,1,1,1,3,2,6,4,5,4,5,5,4,5,1,3,4,4,5,5,1,6,5,Han,0,,0,Male,4,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3289236782.0,1,1,1,1,1,1,1,1,5,6,2,3,1,4,4,4,4,5,4,5,5,4,1,1,1,6,,6,I don't understand this question,0,,1,Male,0,Middle Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3289198607.0,1,0,1,1,1,1,1,1,2,5,6,1,3,4,3,4,5,4,5,2,1,1,3,4,5,1,5,5,Han,1,0,0,Male,4,New England,0,1,0,0,0,0,0,0,0,0,0,1
3289178815.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289177383.0,1,1,1,1,1,1,1,1,6,4,5,2,1,3,5,4,5,3,5,4,5,3,4,5,5,2,2,5,Han,1,1,1,Male,3,New England,0,0,1,0,0,0,0,0,0,1,0,0
3289156917.0,1,1,1,1,1,1,1,1,6,3,5,1,2,4,5,5,5,3,4,2,3,1,3,4,5,2,1,5,Greedo,1,1,1,Male,3,Middle Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3289153001.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,3,3,3,1,3,1,3,1,1,3,3,3,1,1,Greedo,0,,0,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3289148779.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,3,3,3,1,3,1,3,3,1,3,3,3,1,1,Greedo,0,,0,Male,5,West North Central,0,0,0,0,1,0,0,0,0,0,0,1
3289112999.0,1,0,1,1,1,1,1,1,4,5,6,3,1,2,4,5,5,4,4,6,3,6,6,5,5,6,6,5,I don't understand this question,0,,0,Female,6,South Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3289095873.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,4,4,1,1,1,3,1,1,1,4,1,1,1,I don't understand this question,0,,0,Female,3,Mountain,0,0,0,0,1,0,0,0,0,0,0,1
3289069642.0,1,1,1,1,1,1,1,1,4,5,6,1,2,3,5,5,5,2,5,2,5,5,4,4,5,2,2,5,Han,0,,1,Male,0,South Atlantic,0,0,1,0,0,0,0,0,0,1,0,0
3289064086.0,1,0,0,0,0,1,1,1,3,4,5,1,2,6,4,4,4,4,4,2,2,6,6,6,6,2,2,5,I don't understand this question,0,,0,Female,0,Middle Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3289054324.0,1,1,1,1,1,1,1,1,1,4,5,3,2,6,4,4,4,4,5,6,3,1,2,3,5,3,5,5,Han,1,1,0,Male,6,East North Central,0,0,1,0,0,0,0,0,0,1,0,0
3289049751.0,1,0,1,0,0,0,0,0,1,2,3,4,5,6,4,5,4,5,5,4,2,6,1,5,4,4,6,5,Greedo,0,,1,Female,0,New England,0,0,0,1,0,0,0,0,0,0,0,1
3288941294.0,1,1,1,1,1,1,1,1,3,5,4,6,1,2,5,5,5,3,5,2,5,3,4,5,5,4,4,5,Greedo,0,,1,Male,6,South Atlantic,0,0,1,0,0,0,0,0,0,0,0,1
3288846487.0,1,1,0,0,0,1,1,1,4,5,6,1,3,2,4,4,4,6,5,6,4,6,2,4,5,2,6,5,I don't understand this question,0,,1,Male,0,Middle Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3288802482.0,1,1,1,0,0,1,1,1,3,5,6,4,1,2,5,5,5,5,5,4,2,1,1,5,5,4,1,4,Greedo,0,,0,Female,0,South Atlantic,0,0,0,0,1,0,0,0,0,0,0,1
3288793006.0,1,1,1,0,0,0,1,0,1,3,4,5,2,6,5,5,5,1,5,6,3,4,4,4,4,1,6,5,I don't understand this question,0,,0,Female,5,Mountain,0,0,0,0,1,0,0,0,0,0,1,0
3288777560.0,1,1,1,1,1,1,1,1,1,5,4,2,6,3,5,3,3,3,5,3,5,6,,5,5,2,2,5,Han,0,,0,Male,4,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3288772244.0,1,0,1,0,0,1,1,1,4,5,6,3,2,1,4,4,4,3,4,1,4,6,6,4,4,2,1,1,I don't understand this question,0,,0,Female,0,East North Central,0,1,0,0,0,0,0,0,1,0,0,0
3288771826.0,1,0,1,0,0,1,1,1,5,6,4,1,3,2,5,5,5,1,5,1,2,4,3,5,5,4,5,5,Greedo,0,,0,Female,6,East North Central,0,0,1,0,0,0,0,0,0,0,1,0
3288750443.0,1,1,1,1,1,1,1,1,6,5,4,1,3,2,5,5,5,5,5,5,5,1,1,2,4,2,5,5,Han,1,0,1,Male,2,Mountain,0,0,0,1,0,0,0,0,0,1,0,0
3288741236.0,1,1,1,1,1,1,1,1,3,2,1,6,4,5,5,5,5,5,5,1,5,1,1,5,5,5,4,5,Han,0,,1,Female,4,Mountain,0,1,0,0,0,0,0,0,0,1,0,0
3288740386.0,1,0,0,1,0,0,0,0,2,1,3,4,5,6,1,4,4,4,5,3,1,3,3,3,3,3,3,5,I don't understand this question,0,,0,Female,0,Pacific,0,1,0,0,0,0,0,0,0,1,0,0
3288728912.0,1,1,1,0,0,1,1,1,4,5,6,1,2,3,5,5,5,4,5,2,2,3,2,5,5,2,3,4,Han,0,,1,Female,5,South Atlantic,0,0,0,1,0,0,0,0,0,0,1,0
3288723253.0,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0
3288722710.0,1,1,0,0,0,1,1,1,4,5,6,1,3,2,5,5,5,5,5,,1,4,4,5,5,6,6,5,Han,0,,1,Female,2,New England,0,0,0,1,0,0,0,0,0,1,0,0
